"";"mean";"sd";"2.5%";"25%";"50%";"75%";"97.5%";"Rhat";"n.eff"
"r[5,12,4]";0,210563630209179;0,129415921179382;0,0347149853981926;0,116391320787778;0,185443545291079;0,276754467375779;0,540317000487491;1,00288098631164;1200
"r[6,12,4]";0,210563630209179;0,129415921179382;0,0347149853981926;0,116391320787778;0,185443545291079;0,276754467375779;0,540317000487491;1,00288098631164;1200
"r[7,12,4]";0,210563630209179;0,129415921179382;0,0347149853981926;0,116391320787778;0,185443545291079;0,276754467375779;0,540317000487491;1,00288098631164;1200
"r[8,12,4]";0,210563630209179;0,129415921179382;0,0347149853981926;0,116391320787778;0,185443545291079;0,276754467375779;0,540317000487491;1,00288098631164;1200
"r[9,12,4]";0,210563630209179;0,129415921179382;0,0347149853981926;0,116391320787778;0,185443545291079;0,276754467375779;0,540317000487491;1,00288098631164;1200
"r[10,12,4]";0,210563630209179;0,129415921179382;0,0347149853981926;0,116391320787778;0,185443545291079;0,276754467375779;0,540317000487491;1,00288098631164;1200
"r[11,12,4]";0,210563630209179;0,129415921179382;0,0347149853981926;0,116391320787778;0,185443545291079;0,276754467375779;0,540317000487491;1,00288098631164;1200
"r[12,12,4]";0,210563630209179;0,129415921179382;0,0347149853981926;0,116391320787778;0,185443545291079;0,276754467375779;0,540317000487491;1,00288098631164;1200
"r[13,12,4]";0,210563630209179;0,129415921179382;0,0347149853981926;0,116391320787778;0,185443545291079;0,276754467375779;0,540317000487491;1,00288098631164;1200
"r[14,12,4]";0,210563630209179;0,129415921179382;0,0347149853981926;0,116391320787778;0,185443545291079;0,276754467375779;0,540317000487491;1,00288098631164;1200
"r[15,12,4]";0,210563630209179;0,129415921179382;0,0347149853981926;0,116391320787778;0,185443545291079;0,276754467375779;0,540317000487491;1,00288098631164;1200
"r[16,12,4]";0,210563630209179;0,129415921179382;0,0347149853981926;0,116391320787778;0,185443545291079;0,276754467375779;0,540317000487491;1,00288098631164;1200
"r[17,12,4]";0,210563630209179;0,129415921179382;0,0347149853981926;0,116391320787778;0,185443545291079;0,276754467375779;0,540317000487491;1,00288098631164;1200
"r[18,12,4]";0,210563630209179;0,129415921179382;0,0347149853981926;0,116391320787778;0,185443545291079;0,276754467375779;0,540317000487491;1,00288098631164;1200
"r[19,12,4]";0,210563630209179;0,129415921179382;0,0347149853981926;0,116391320787778;0,185443545291079;0,276754467375779;0,540317000487491;1,00288098631164;1200
"r[20,12,4]";0,210563630209179;0,129415921179382;0,0347149853981926;0,116391320787778;0,185443545291079;0,276754467375779;0,540317000487491;1,00288098631164;1200
"r[21,12,4]";0,210563630209179;0,129415921179382;0,0347149853981926;0,116391320787778;0,185443545291079;0,276754467375779;0,540317000487491;1,00288098631164;1200
"r[22,12,4]";0,210563630209179;0,129415921179382;0,0347149853981926;0,116391320787778;0,185443545291079;0,276754467375779;0,540317000487491;1,00288098631164;1200
"r[23,12,4]";0,210563630209179;0,129415921179382;0,0347149853981926;0,116391320787778;0,185443545291079;0,276754467375779;0,540317000487491;1,00288098631164;1200
"r[24,12,4]";0,210563630209179;0,129415921179382;0,0347149853981926;0,116391320787778;0,185443545291079;0,276754467375779;0,540317000487491;1,00288098631164;1200
"r[25,12,4]";0,210563630209179;0,129415921179382;0,0347149853981926;0,116391320787778;0,185443545291079;0,276754467375779;0,540317000487491;1,00288098631164;1200
"r[26,12,4]";0,210563630209179;0,129415921179382;0,0347149853981926;0,116391320787778;0,185443545291079;0,276754467375779;0,540317000487491;1,00288098631164;1200
"r[27,12,4]";0,210563630209179;0,129415921179382;0,0347149853981926;0,116391320787778;0,185443545291079;0,276754467375779;0,540317000487491;1,00288098631164;1200
"r[28,12,4]";0,210563630209179;0,129415921179382;0,0347149853981926;0,116391320787778;0,185443545291079;0,276754467375779;0,540317000487491;1,00288098631164;1200
"r[29,12,4]";0,210563630209179;0,129415921179382;0,0347149853981926;0,116391320787778;0,185443545291079;0,276754467375779;0,540317000487491;1,00288098631164;1200
"r[30,12,4]";0,210563630209179;0,129415921179382;0,0347149853981926;0,116391320787778;0,185443545291079;0,276754467375779;0,540317000487491;1,00288098631164;1200
"r[31,12,4]";0,210563630209179;0,129415921179382;0,0347149853981926;0,116391320787778;0,185443545291079;0,276754467375779;0,540317000487491;1,00288098631164;1200
"r[32,12,4]";0,210563630209179;0,129415921179382;0,0347149853981926;0,116391320787778;0,185443545291079;0,276754467375779;0,540317000487491;1,00288098631164;1200
"r[33,12,4]";0,210563630209179;0,129415921179382;0,0347149853981926;0,116391320787778;0,185443545291079;0,276754467375779;0,540317000487491;1,00288098631164;1200
"r[34,12,4]";0,210563630209179;0,129415921179382;0,0347149853981926;0,116391320787778;0,185443545291079;0,276754467375779;0,540317000487491;1,00288098631164;1200
"r[35,12,4]";0,210563630209179;0,129415921179382;0,0347149853981926;0,116391320787778;0,185443545291079;0,276754467375779;0,540317000487491;1,00288098631164;1200
"r[36,12,4]";0,210563630209179;0,129415921179382;0,0347149853981926;0,116391320787778;0,185443545291079;0,276754467375779;0,540317000487491;1,00288098631164;1200
"r[37,12,4]";0,210563630209179;0,129415921179382;0,0347149853981926;0,116391320787778;0,185443545291079;0,276754467375779;0,540317000487491;1,00288098631164;1200
"r[38,12,4]";0,210563630209179;0,129415921179382;0,0347149853981926;0,116391320787778;0,185443545291079;0,276754467375779;0,540317000487491;1,00288098631164;1200
"r[39,12,4]";0,210563630209179;0,129415921179382;0,0347149853981926;0,116391320787778;0,185443545291079;0,276754467375779;0,540317000487491;1,00288098631164;1200
"r[40,12,4]";0,210563630209179;0,129415921179382;0,0347149853981926;0,116391320787778;0,185443545291079;0,276754467375779;0,540317000487491;1,00288098631164;1200
"r[41,12,4]";0,210563630209179;0,129415921179382;0,0347149853981926;0,116391320787778;0,185443545291079;0,276754467375779;0,540317000487491;1,00288098631164;1200
"r[42,12,4]";0,210563630209179;0,129415921179382;0,0347149853981926;0,116391320787778;0,185443545291079;0,276754467375779;0,540317000487491;1,00288098631164;1200
"r[43,12,4]";0,210563630209179;0,129415921179382;0,0347149853981926;0,116391320787778;0,185443545291079;0,276754467375779;0,540317000487491;1,00288098631164;1200
"r[44,12,4]";0,210563630209179;0,129415921179382;0,0347149853981926;0,116391320787778;0,185443545291079;0,276754467375779;0,540317000487491;1,00288098631164;1200
"r[45,12,4]";0,210563630209179;0,129415921179382;0,0347149853981926;0,116391320787778;0,185443545291079;0,276754467375779;0,540317000487491;1,00288098631164;1200
"r[46,12,4]";0,210563630209179;0,129415921179382;0,0347149853981926;0,116391320787778;0,185443545291079;0,276754467375779;0,540317000487491;1,00288098631164;1200
"r[47,12,4]";0,210563630209179;0,129415921179382;0,0347149853981926;0,116391320787778;0,185443545291079;0,276754467375779;0,540317000487491;1,00288098631164;1200
"r[48,12,4]";0,210563630209179;0,129415921179382;0,0347149853981926;0,116391320787778;0,185443545291079;0,276754467375779;0,540317000487491;1,00288098631164;1200
"r[49,12,4]";0,210563630209179;0,129415921179382;0,0347149853981926;0,116391320787778;0,185443545291079;0,276754467375779;0,540317000487491;1,00288098631164;1200
"r[50,12,4]";0,210563630209179;0,129415921179382;0,0347149853981926;0,116391320787778;0,185443545291079;0,276754467375779;0,540317000487491;1,00288098631164;1200
"r[51,12,4]";0,210563630209179;0,129415921179382;0,0347149853981926;0,116391320787778;0,185443545291079;0,276754467375779;0,540317000487491;1,00288098631164;1200
"r[1,13,4]";0,203876888487167;0,128308289862905;0,0297380122391185;0,105728686154044;0,178111006998321;0,273543397736554;0,506608972170726;1,00305483199093;820
"r[2,13,4]";0,203876888487167;0,128308289862905;0,0297380122391185;0,105728686154044;0,178111006998321;0,273543397736554;0,506608972170726;1,00305483199093;820
"r[3,13,4]";0,203876888487167;0,128308289862905;0,0297380122391185;0,105728686154044;0,178111006998321;0,273543397736554;0,506608972170726;1,00305483199093;820
"r[4,13,4]";0,203876888487167;0,128308289862905;0,0297380122391185;0,105728686154044;0,178111006998321;0,273543397736554;0,506608972170726;1,00305483199093;820
"r[5,13,4]";0,203876888487167;0,128308289862905;0,0297380122391185;0,105728686154044;0,178111006998321;0,273543397736554;0,506608972170726;1,00305483199093;820
"r[6,13,4]";0,203876888487167;0,128308289862905;0,0297380122391185;0,105728686154044;0,178111006998321;0,273543397736554;0,506608972170726;1,00305483199093;820
"r[7,13,4]";0,203876888487167;0,128308289862905;0,0297380122391185;0,105728686154044;0,178111006998321;0,273543397736554;0,506608972170726;1,00305483199093;820
"r[8,13,4]";0,203876888487167;0,128308289862905;0,0297380122391185;0,105728686154044;0,178111006998321;0,273543397736554;0,506608972170726;1,00305483199093;820
"r[9,13,4]";0,203876888487167;0,128308289862905;0,0297380122391185;0,105728686154044;0,178111006998321;0,273543397736554;0,506608972170726;1,00305483199093;820
"r[10,13,4]";0,203876888487167;0,128308289862905;0,0297380122391185;0,105728686154044;0,178111006998321;0,273543397736554;0,506608972170726;1,00305483199093;820
"r[11,13,4]";0,203876888487167;0,128308289862905;0,0297380122391185;0,105728686154044;0,178111006998321;0,273543397736554;0,506608972170726;1,00305483199093;820
"r[12,13,4]";0,203876888487167;0,128308289862905;0,0297380122391185;0,105728686154044;0,178111006998321;0,273543397736554;0,506608972170726;1,00305483199093;820
"r[13,13,4]";0,203876888487167;0,128308289862905;0,0297380122391185;0,105728686154044;0,178111006998321;0,273543397736554;0,506608972170726;1,00305483199093;820
"r[14,13,4]";0,203876888487167;0,128308289862905;0,0297380122391185;0,105728686154044;0,178111006998321;0,273543397736554;0,506608972170726;1,00305483199093;820
"r[15,13,4]";0,203876888487167;0,128308289862905;0,0297380122391185;0,105728686154044;0,178111006998321;0,273543397736554;0,506608972170726;1,00305483199093;820
"r[16,13,4]";0,203876888487167;0,128308289862905;0,0297380122391185;0,105728686154044;0,178111006998321;0,273543397736554;0,506608972170726;1,00305483199093;820
"r[17,13,4]";0,203876888487167;0,128308289862905;0,0297380122391185;0,105728686154044;0,178111006998321;0,273543397736554;0,506608972170726;1,00305483199093;820
"r[18,13,4]";0,203876888487167;0,128308289862905;0,0297380122391185;0,105728686154044;0,178111006998321;0,273543397736554;0,506608972170726;1,00305483199093;820
"r[19,13,4]";0,203876888487167;0,128308289862905;0,0297380122391185;0,105728686154044;0,178111006998321;0,273543397736554;0,506608972170726;1,00305483199093;820
"r[20,13,4]";0,203876888487167;0,128308289862905;0,0297380122391185;0,105728686154044;0,178111006998321;0,273543397736554;0,506608972170726;1,00305483199093;820
"r[21,13,4]";0,203876888487167;0,128308289862905;0,0297380122391185;0,105728686154044;0,178111006998321;0,273543397736554;0,506608972170726;1,00305483199093;820
"r[22,13,4]";0,203876888487167;0,128308289862905;0,0297380122391185;0,105728686154044;0,178111006998321;0,273543397736554;0,506608972170726;1,00305483199093;820
"r[23,13,4]";0,203876888487167;0,128308289862905;0,0297380122391185;0,105728686154044;0,178111006998321;0,273543397736554;0,506608972170726;1,00305483199093;820
"r[24,13,4]";0,203876888487167;0,128308289862905;0,0297380122391185;0,105728686154044;0,178111006998321;0,273543397736554;0,506608972170726;1,00305483199093;820
"r[25,13,4]";0,203876888487167;0,128308289862905;0,0297380122391185;0,105728686154044;0,178111006998321;0,273543397736554;0,506608972170726;1,00305483199093;820
"r[26,13,4]";0,203876888487167;0,128308289862905;0,0297380122391185;0,105728686154044;0,178111006998321;0,273543397736554;0,506608972170726;1,00305483199093;820
"r[27,13,4]";0,203876888487167;0,128308289862905;0,0297380122391185;0,105728686154044;0,178111006998321;0,273543397736554;0,506608972170726;1,00305483199093;820
"r[28,13,4]";0,203876888487167;0,128308289862905;0,0297380122391185;0,105728686154044;0,178111006998321;0,273543397736554;0,506608972170726;1,00305483199093;820
"r[29,13,4]";0,203876888487167;0,128308289862905;0,0297380122391185;0,105728686154044;0,178111006998321;0,273543397736554;0,506608972170726;1,00305483199093;820
"r[30,13,4]";0,203876888487167;0,128308289862905;0,0297380122391185;0,105728686154044;0,178111006998321;0,273543397736554;0,506608972170726;1,00305483199093;820
"r[31,13,4]";0,203876888487167;0,128308289862905;0,0297380122391185;0,105728686154044;0,178111006998321;0,273543397736554;0,506608972170726;1,00305483199093;820
"r[32,13,4]";0,203876888487167;0,128308289862905;0,0297380122391185;0,105728686154044;0,178111006998321;0,273543397736554;0,506608972170726;1,00305483199093;820
"r[33,13,4]";0,203876888487167;0,128308289862905;0,0297380122391185;0,105728686154044;0,178111006998321;0,273543397736554;0,506608972170726;1,00305483199093;820
"r[34,13,4]";0,203876888487167;0,128308289862905;0,0297380122391185;0,105728686154044;0,178111006998321;0,273543397736554;0,506608972170726;1,00305483199093;820
"r[35,13,4]";0,203876888487167;0,128308289862905;0,0297380122391185;0,105728686154044;0,178111006998321;0,273543397736554;0,506608972170726;1,00305483199093;820
"r[36,13,4]";0,203876888487167;0,128308289862905;0,0297380122391185;0,105728686154044;0,178111006998321;0,273543397736554;0,506608972170726;1,00305483199093;820
"r[37,13,4]";0,203876888487167;0,128308289862905;0,0297380122391185;0,105728686154044;0,178111006998321;0,273543397736554;0,506608972170726;1,00305483199093;820
"r[38,13,4]";0,203876888487167;0,128308289862905;0,0297380122391185;0,105728686154044;0,178111006998321;0,273543397736554;0,506608972170726;1,00305483199093;820
"r[39,13,4]";0,203876888487167;0,128308289862905;0,0297380122391185;0,105728686154044;0,178111006998321;0,273543397736554;0,506608972170726;1,00305483199093;820
"r[40,13,4]";0,203876888487167;0,128308289862905;0,0297380122391185;0,105728686154044;0,178111006998321;0,273543397736554;0,506608972170726;1,00305483199093;820
"r[41,13,4]";0,203876888487167;0,128308289862905;0,0297380122391185;0,105728686154044;0,178111006998321;0,273543397736554;0,506608972170726;1,00305483199093;820
"r[42,13,4]";0,203876888487167;0,128308289862905;0,0297380122391185;0,105728686154044;0,178111006998321;0,273543397736554;0,506608972170726;1,00305483199093;820
"r[43,13,4]";0,203876888487167;0,128308289862905;0,0297380122391185;0,105728686154044;0,178111006998321;0,273543397736554;0,506608972170726;1,00305483199093;820
"r[44,13,4]";0,203876888487167;0,128308289862905;0,0297380122391185;0,105728686154044;0,178111006998321;0,273543397736554;0,506608972170726;1,00305483199093;820
"r[45,13,4]";0,203876888487167;0,128308289862905;0,0297380122391185;0,105728686154044;0,178111006998321;0,273543397736554;0,506608972170726;1,00305483199093;820
"r[46,13,4]";0,203876888487167;0,128308289862905;0,0297380122391185;0,105728686154044;0,178111006998321;0,273543397736554;0,506608972170726;1,00305483199093;820
"r[47,13,4]";0,203876888487167;0,128308289862905;0,0297380122391185;0,105728686154044;0,178111006998321;0,273543397736554;0,506608972170726;1,00305483199093;820
"r[48,13,4]";0,203876888487167;0,128308289862905;0,0297380122391185;0,105728686154044;0,178111006998321;0,273543397736554;0,506608972170726;1,00305483199093;820
"r[49,13,4]";0,203876888487167;0,128308289862905;0,0297380122391185;0,105728686154044;0,178111006998321;0,273543397736554;0,506608972170726;1,00305483199093;820
"r[50,13,4]";0,203876888487167;0,128308289862905;0,0297380122391185;0,105728686154044;0,178111006998321;0,273543397736554;0,506608972170726;1,00305483199093;820
"r[51,13,4]";0,203876888487167;0,128308289862905;0,0297380122391185;0,105728686154044;0,178111006998321;0,273543397736554;0,506608972170726;1,00305483199093;820
"r[1,14,4]";0,206495562227419;0,126299544207023;0,0348467732014671;0,115683823919877;0,180630001436149;0,2741718090595;0,52363435213786;1,00431465221769;740
"r[2,14,4]";0,206495562227419;0,126299544207023;0,0348467732014671;0,115683823919877;0,180630001436149;0,2741718090595;0,52363435213786;1,00431465221769;740
"r[3,14,4]";0,206495562227419;0,126299544207023;0,0348467732014671;0,115683823919877;0,180630001436149;0,2741718090595;0,52363435213786;1,00431465221769;740
